timestamp,vae_error,gan_raw,diff_error,vae_score,gan_score,diff_score,final_score,decision
2026-03-23 20:32:49,0.18755505979061127,-0.0914393737912178,0.06327040493488312,0.37511011958122253,0.5457196868956089,0.09490560740232468,0.3702520873397589,SUSPICIOUS
2026-03-23 20:32:49,0.6561552882194519,-0.2734660804271698,0.25075751543045044,1.0,0.6367330402135849,0.37613627314567566,0.7662471666932106,HIGHLY ANOMALOUS
2026-03-23 20:32:49,0.15611152350902557,0.3739100992679596,0.07096491754055023,0.31222304701805115,0.3130449503660202,0.10644737631082535,0.2713144838809967,NORMAL
2026-03-23 20:32:49,0.3216160535812378,-0.17063552141189575,0.16507647931575775,0.6432321071624756,0.5853177607059479,0.24761471897363663,0.5467343255877495,SUSPICIOUS
2026-03-23 20:32:49,0.21082380414009094,0.24057690799236298,0.09986528009176254,0.4216476082801819,0.3797115460038185,0.14979792013764381,0.3546968519687652,SUSPICIOUS
2026-03-23 20:32:49,0.07175776362419128,0.06279663741588593,0.1075553372502327,0.14351552724838257,0.46860168129205704,0.16133300587534904,0.24460486918687818,NORMAL
2026-03-23 20:32:49,0.3797534108161926,-0.01967731863260269,0.2524876594543457,0.7595068216323853,0.5098386593163013,0.37873148918151855,0.6084513064473868,HIGHLY ANOMALOUS
2026-03-23 20:32:49,0.5833483338356018,0.2037830948829651,0.23770999908447266,1.0,0.39810845255851746,0.356564998626709,0.690745535492897,HIGHLY ANOMALOUS
2026-03-23 20:32:49,0.10744653642177582,0.2460932433605194,0.06390602141618729,0.21489307284355164,0.3769533783197403,0.09585903212428093,0.23970435634255408,NORMAL
2026-03-23 20:32:49,0.09776853770017624,-0.03596935793757439,0.03219788521528244,0.19553707540035248,0.5179846789687872,0.04829682782292366,0.26282330695539713,NORMAL
2026-03-23 20:32:49,0.24388450384140015,-0.5363228917121887,0.0883721187710762,0.4877690076828003,0.7681614458560944,0.1325581781566143,0.5008445732295513,SUSPICIOUS
2026-03-23 20:32:49,0.610352098941803,-0.15941482782363892,0.2382766753435135,1.0,0.5797074139118195,0.35741501301527023,0.7453952267765999,HIGHLY ANOMALOUS
2026-03-23 20:32:49,0.11402770131826401,0.1620888113975525,0.0987115353345871,0.22805540263652802,0.41895559430122375,0.14806730300188065,0.26932784020900724,NORMAL
2026-03-23 20:32:49,0.09862387180328369,0.01674691028892994,0.0408063605427742,0.19724774360656738,0.49162654485553503,0.0612095408141613,0.25835374342277645,NORMAL
2026-03-23 20:32:49,0.46302735805511475,-0.3528083264827728,0.3035754859447479,0.9260547161102295,0.6764041632413864,0.4553632289171219,0.757021252810955,HIGHLY ANOMALOUS
